uri,followers,genres,name,popularity
spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,4909472,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",JAY Z,82
spotify:artist:1wZtkThiXbVNtj6hee6dz9,3112185,"['electro latino', 'latin', 'latin hip hop', 'reggaeton', 'tropical']",Wisin & Yandel,82
spotify:artist:4mN0qcMxWX8oToqfDPM5yV,2052047,['bolero'],José José,82
spotify:artist:08GQAI4eElDnROBrJRGE0X,3790211,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Fleetwood Mac,82
spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,488789,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mustard,82
spotify:artist:1gPhS1zisyXr5dHTYZyiMe,2686992,"['baton rouge rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Kevin Gates,82
spotify:artist:1MIVXf74SZHmTIp4V4paH4,460307,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",Mabel,81
spotify:artist:6i392l38cR3uBPF0DbNs7S,435958,"['hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Quality Control,81
spotify:artist:3wcj11K77LjEY1PkEazffa,232913,"['afro dancehall', 'dancehall', 'nigerian hip hop', 'nigerian pop']",Burna Boy,81
spotify:artist:5he5w2lnU9x7JFhnwcekXX,7339579,"['brostep', 'complextro', 'edm', 'electro']",Skrillex,81
spotify:artist:4tZwfgrHOc3mvqYlEYSvVi,5688906,"['electro', 'filter house']",Daft Punk,81
spotify:artist:51Blml2LZPmy7TTiAg47vQ,5755852,"['irish rock', 'permanent wave', 'rock']",U2,81
spotify:artist:36QJpDe2go2KgaRleHCDTp,7998116,"['album rock', 'classic rock', 'hard rock', 'rock']",Led Zeppelin,81
spotify:artist:31TPClRtHm23RisEBtV3X7,8389091,"['dance pop', 'pop', 'pop rap']",Justin Timberlake,81
spotify:artist:2feDdbD5araYcm6JhFHHw7,949866,['pop'],Labrinth,81
spotify:artist:5dHt1vcEm9qb8fCyLcB3HL,2133058,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",A$AP Ferg,81
spotify:artist:3WGpXCj9YhhfX11TToZcXP,3915028,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",Troye Sivan,81
spotify:artist:58lV9VcRSjABbAbfWS6skp,6716381,"['glam metal', 'rock']",Bon Jovi,81
spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA,1024374,"['boy band', 'hip hop', 'pop rap', 'rap']",BROCKHAMPTON,81
spotify:artist:33ScadVnbm2X8kkUqOkC6Z,3653754,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'tropical']",Don Omar,81
spotify:artist:5C4PDR4LnhZTbVnKWXuDKD,2323251,"['colombian pop', 'latin pop']",Morat,81
spotify:artist:3gIRvgZssIb9aiirIg0nI3,511720,['pop'],Jeremy Zucker,81
spotify:artist:6TIYQ3jFPwQSRmorSezPxX,1695141,"['pop rap', 'rap']",Machine Gun Kelly,81
spotify:artist:2EMAnMvWE2eb56ToJVfCWs,3655179,"['pop', 'pop rap', 'rap', 'trap']",Bryson Tiller,81
spotify:artist:4V8Sr092TqfHkfAA5fXXqG,7319246,"['dance pop', 'latin', 'latin pop', 'pop', 'puerto rican pop', 'tropical']",Luis Fonsi,81
spotify:artist:5KNNVgR6LBIABRIomyCwKJ,408286,['irish pop'],Dermot Kennedy,81
spotify:artist:3mIj9lX2MWuHmhNCA7LSCW,3549104,"['indie pop', 'modern alternative rock', 'nu gaze', 'pop', 'shiver pop']",The 1975,81
spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,4718905,"['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']",John Legend,81
spotify:artist:2rhFzFmezpnW82MNqEKVry,2631703,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",Ski Mask The Slump God,81
spotify:artist:0oSGxfWSnnOXhD2fKuz2Gy,4639644,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'protopunk', 'rock']",David Bowie,81
spotify:artist:1ZwdS5xdxEREPySFridCfh,7127856,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",2Pac,81
spotify:artist:0SfsnGyD8FpIN4U4WCkBZ5,3126608,"['edm', 'progressive house', 'progressive trance', 'trance']",Armin van Buuren,81
spotify:artist:2QsynagSdAqZj3U9HgDzjD,7370346,['reggae'],Bob Marley & The Wailers,81
spotify:artist:6ZLTlhejhndI4Rh53vYhrY,2400460,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock']",Ozzy Osbourne,81
spotify:artist:2FXC3k01G6Gw61bmprjgqS,3486348,"['folk-pop', 'irish singer-songwriter', 'pop']",Hozier,81
spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE,1922075,"['contemporary country', 'country road']",Kane Brown,81
spotify:artist:3t5xRXzsuZmMDkQzgOX35S,2210854,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'tropical house']",Robin Schulz,81
spotify:artist:3hv9jJF3adDNsBSIQDqcjp,697815,"['dance pop', 'pop']",Mark Ronson,81
spotify:artist:360IAlyVv4PCEVjgyMZrxK,2491620,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Miguel,81
spotify:artist:77AiFEVeAVj2ORpC85QVJs,3270284,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'tropical house']",Steve Aoki,81
spotify:artist:0jnsk9HBra6NMjO2oANoPY,7315089,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",Flo Rida,80
spotify:artist:5eAWCfyUhZtHHtBdNk56l1,5534145,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",System Of A Down,80
spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,4610634,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b']",Christina Aguilera,80
spotify:artist:2DaxqgrOhkeH0fpeiQq2f4,4524753,"['britpop', 'madchester', 'permanent wave', 'rock']",Oasis,80
spotify:artist:6w9ToX5slZ4uIdmD17hJ3c,2957028,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Bryant Myers,80
spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0,3309337,"['adult standards', 'easy listening', 'lounge']",Frank Sinatra,80
spotify:artist:2T1aUibqR2QC2sINIDQOAK,86922,['reggaeton flow'],Mambo Kingz,80
spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,6894579,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",Foo Fighters,80
spotify:artist:0UWZUmn7sybxMCqrw9tGa7,2519396,"['colombian pop', 'cumbia', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'rock en espanol', 'tropical']",Juanes,80
spotify:artist:6MDME20pz9RveH9rEXvrOM,3359345,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",Clean Bandit,80
spotify:artist:43ZHCT0cAZBISjO8DG9PnE,3512078,"['rock-and-roll', 'rockabilly']",Elvis Presley,80
spotify:artist:21E3waRsmPlU7jZsS13rcj,4840637,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",Ne-Yo,80
spotify:artist:6Ip8FS7vWT1uKkJSweANQK,576713,['uk hip hop'],Dave,80
spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6,3346095,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",Marc Anthony,80
spotify:artist:4Z8W4fKeB5YxbusRsdQVPb,4619688,"['alternative rock', 'art rock', 'melancholia', 'modern rock', 'oxford indie', 'permanent wave', 'rock']",Radiohead,80
spotify:artist:2SrSdSvpminqmStGELCSNd,1069878,"['grime', 'uk hip hop']",Stormzy,80
spotify:artist:20gsENnposVs2I4rQ5kvrf,422547,"['edm', 'electro house', 'pop', 'pop edm', 'tropical house']",Sam Feldt,80
spotify:artist:3Y7RZ31TRPVadSFVy1o8os,1841009,"['pop', 'pop rap']",H.E.R.,80
spotify:artist:3DiDSECUqqY1AuBP8qtaIa,6711605,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",Alicia Keys,80
spotify:artist:2oQX8QiMXOyuqbcZEFsZfm,656965,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'tropical']",El Alfa,80
spotify:artist:3wyVrVrFCkukjdVIdirGVY,6096204,"['emo rap', 'miami hip hop', 'trap']",Lil Pump,80
spotify:artist:16oZKvXb6WkQlVAjwo2Wbg,3398262,"['folk-pop', 'indie folk', 'modern rock', 'stomp and holler']",The Lumineers,80
spotify:artist:1Hsdzj7Dlq2I7tHP7501T4,4243577,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']",Niall Horan,80
spotify:artist:5IH6FPUwQTxPSXurCrcIov,925271,"['dance pop', 'pop']",Alec Benjamin,80
spotify:artist:20wkVLutqVOYrc0kxFs7rA,1584836,"['canadian contemporary r&b', 'pop']",Daniel Caesar,80
spotify:artist:6JL8zeS1NmiOftqZTRgdTz,8097147,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",Meghan Trainor,80
spotify:artist:5INjqkS1o8h1imAzPqGZBb,2929300,"['australian psych', 'neo-psychedelic', 'psychedelic rock']",Tame Impala,80
spotify:artist:5ZS223C6JyBfXasXxrRqOk,2565085,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",Jhené Aiko,80
spotify:artist:64aJYyrXljOodnUG6jvhRD,457513,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'tropical']",DJ Luian,80
spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,1150330,"['pop', 'uk contemporary r&b']",Jorja Smith,80
spotify:artist:3aQeKQSyrW4qWr35idm0cy,2250328,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",T-Pain,80
spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,4878540,"['dance pop', 'pop', 'r&b', 'urban contemporary']",Mariah Carey,80
spotify:artist:2RdwBSPQiwcmiDo9kixcl8,2908609,"['pop', 'pop rap']",Pharrell Williams,80
spotify:artist:60rpJ9SgigSd16DOAG7GSa,136997,"['contemporary country', 'country', 'country road']",Billy Ray Cyrus,80
spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,5565861,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']",Childish Gambino,80
spotify:artist:0NGAZxHanS9e0iNHpR8f2W,6431262,"['electro house', 'pop nacional']",Alok,80
spotify:artist:3QSQFmccmX81fWCUSPTS7y,793194,"['australian pop', 'pop']",Dean Lewis,80
spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,4908841,"['dance pop', 'pop', 'post-teen pop']",Hailee Steinfeld,80
spotify:artist:0QHgL1lAIqAw0HtD7YldmP,4262207,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",DJ Khaled,80
spotify:artist:3MHaV05u0io8fQbZ2XPtlC,4833566,"['bachata', 'latin', 'latin pop', 'pop', 'reggaeton', 'tropical']",Prince Royce,80
spotify:artist:4YRxDV8wJFPHPTeXepOstw,7765010,"['desi pop', 'filmi', 'modern bollywood']",Arijit Singh,80
spotify:artist:4ScCswdRlyA23odg9thgIO,1826854,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",Jess Glynne,80
spotify:artist:26dSoYclwsYLMAKD3tpOr4,6606846,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Britney Spears,80
spotify:artist:25uiPmTg16RbhZWAqwLBy5,1843825,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']",Charli XCX,80
spotify:artist:12Chz98pHFMPJEknJQMWvI,5324324,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']",Muse,80
spotify:artist:5rSXSAkZ67PYJSvpUpkOr7,2685069,"['boy band', 'dance pop']",Backstreet Boys,80
spotify:artist:4NHQUGzhtTLFvgF5SZesLK,2195142,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop', 'tropical house']",Tove Lo,80
spotify:artist:0z4gvV4rjIZ9wHck67ucSV,2078931,"['dance pop', 'pop', 'pop rap']",Akon,80
spotify:artist:5me0Irg2ANcsgc93uaYrpb,4439979,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",The Notorious B.I.G.,80
spotify:artist:73jBynjsVtofjRpdpRAJGk,2612503,"['belgian dance', 'belgian edm', 'big room', 'deep big room', 'edm', 'electro house', 'progressive electro house', 'tropical house']",Dimitri Vegas & Like Mike,80
spotify:artist:3JhNCzhSMTxs9WLGJJxWOY,1448549,['pop rap'],Macklemore,80
spotify:artist:6DPYiyq5kWVQS4RGwxzPC7,4550543,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",Dr. Dre,80
spotify:artist:3RtNN1VnooWEn3KQk03DUL,2660406,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Noriel,80
spotify:artist:2IDLDx25HU1nQMKde4n61a,1237413,['indonesian hip hop'],Rich Brian,79
spotify:artist:0XwVARXT135rw8lyw1EeWP,2531853,['regional mexican pop'],Christian Nodal,79
spotify:artist:3gd8FJtBJtkRxdfbTu19U2,5386377,"['folk-pop', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",Mumford & Sons,79
spotify:artist:77SW9BnxLY8rJ0RciFqkHh,3344747,"['electropop', 'modern alternative rock', 'modern rock', 'pop']",The Neighbourhood,79
spotify:artist:3KedxarmBCyFBevnqQHy3P,506553,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop']",Jessie Reyez,79
spotify:artist:0C0XlULifJtAgn6ZNCW2eu,4909720,"['indie rock', 'modern rock', 'permanent wave', 'rock']",The Killers,79
spotify:artist:0LcJLqbBmaGUft1e9Mm8HV,3220618,"['europop', 'swedish pop']",ABBA,79
spotify:artist:0ZCO8oVkMj897cKgFH7fRW,2196458,"['grupera', 'gruperas inmortales', 'nu-cumbia', 'regional mexican']",Los Angeles Azules,79
spotify:artist:1fctva4kpRbg2k3v7kwRuS,726653,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Rvssian,79
spotify:artist:4LXBc13z5EWsc5N32bLxfH,1032488,"['french hip hop', 'pop urbaine', 'rap conscient']",Nekfeu,79
spotify:artist:6x2LnllRG5uGarZMsD4iO8,2979554,"['contemporary country', 'country', 'country road', 'modern country rock']",Thomas Rhett,79
spotify:artist:5t28BP42x2axFnqOOMg3CM,3549115,"['alternative metal', 'groove metal', 'nu metal', 'post-grunge']",Five Finger Death Punch,79
spotify:artist:6sq1yF0OZEWA4xoXVKW1L9,2506367,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol', 'tropical']",Alejandro Fernandez,79
spotify:artist:67nwj3Y5sZQLl72VNUHEYE,2230584,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Wale,79
spotify:artist:7qG3b048QCHVRO5Pv1T5lw,8820874,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",Enrique Iglesias,79
spotify:artist:4EzkuveR9pLvDVFNx6foYD,2544945,"['neo mellow', 'pop']",James Bay,79
spotify:artist:4AVFqumd2ogHFlRbKIjp1t,3091345,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'progressive electro house', 'tropical house']",Alesso,79
spotify:artist:5sUrlPAHlS9NEirDB8SEbF,3571525,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop', 'tropical']",Alejandro Sanz,79
spotify:artist:3SgHzT552wy2W8pNLaLk24,1625988,"['ccm', 'russian ccm', 'world worship', 'worship']",Hillsong Worship,79
spotify:artist:6nS5roXSAGhTGr34W6n7Et,1652849,"['house', 'pop', 'uk dance']",Disclosure,79
spotify:artist:0p4nmQO2msCgU4IF37Wi3j,5090252,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",Avril Lavigne,79
spotify:artist:3AQRLZ9PuTAozP28Skbq8V,5493657,"['celtic rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",The Script,79
spotify:artist:4oUHIQIBe0LHzYfvXNW4QM,285647,"['contemporary country', 'country road', 'deep talent show']",Morgan Wallen,79
spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh,361970,"['dance pop', 'edm', 'electro house', 'pop', 'pop edm', 'tropical house']",Gryffin,79
spotify:artist:0eecdvMrqBftK0M1VKhaF4,5965758,"['boy band', 'latin', 'latin pop', 'pop', 'reggaeton', 'tropical']",CNCO,79
spotify:artist:3IYUhFvPQItj6xySrBmZkd,2990451,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",Creedence Clearwater Revival,79
spotify:artist:3jK9MiCrA42lLAdMGUZpwa,1214808,['escape room'],Anderson .Paak,79
spotify:artist:7DMveApC7UnC2NPfPvlHSU,1367888,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop rap', 'post-teen pop', 'tropical house']",Cheat Codes,79
spotify:artist:0YC192cP3KPCRWx8zr8MfZ,1727014,"['german soundtrack', 'soundtrack']",Hans Zimmer,79
spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,3324913,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",De La Ghetto,79
spotify:artist:1GxkXlMwML1oSg5eLPiAz3,3375280,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']",Michael Bublé,79
spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,603621,"['dance pop', 'edm', 'house', 'pop', 'tropical house', 'uk dance']",Jax Jones,79
spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,736750,"['bedroom pop', 'boston indie', 'pop']",Clairo,79
spotify:artist:6ydoSd3N2mwgwBHtF6K7eX,1692811,['pop'],Calum Scott,79
spotify:artist:3AA28KZvwAUcZuOKwyblJQ,4838871,"['alternative hip hop', 'art pop']",Gorillaz,79
spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD,3791888,"['latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'reggaeton flow', 'tropical']",Yandel,79
spotify:artist:3eqjTLE0HfPfh78zjh6TqT,2596020,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",Bruce Springsteen,79
spotify:artist:6WY7D3jk8zTrHtmkqqo5GI,392962,['contemporary country'],Maren Morris,79
spotify:artist:7Ey4PD4MYsKc5I2dolUwbH,7403859,"['album rock', 'classic rock', 'hard rock', 'rock']",Aerosmith,79
spotify:artist:0fA0VVWsXO9YnASrzqfmYu,3308453,"['hip hop', 'pop rap', 'rap']",Kid Cudi,79
spotify:artist:7HkdQ0gt53LP4zmHsL0nap,2140046,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']",Ella Mai,79
spotify:artist:4phGZZrJZRo4ElhRtViYdl,4828536,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",Jason Mraz,79
spotify:artist:3FfvYsEGaIb52QPXhg4DcH,3380684,"['contemporary country', 'country', 'country road']",Jason Aldean,79
spotify:artist:5IcR3N7QB1j6KBL8eImZ8m,2787553,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",ScHoolboy Q,79
spotify:artist:7guDJrEfX3qb6FEbdPA5qi,3826281,"['motown', 'quiet storm', 'soul']",Stevie Wonder,79
spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,1560174,"['bow pop', 'compositional ambient', 'neo-classical']",Ludovico Einaudi,79
spotify:artist:4OBJLual30L7gRl5UkeRcT,3024471,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",T.I.,79
spotify:artist:5gCRApTajqwbnHHPbr2Fpi,1926974,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Juicy J,79
spotify:artist:3GBPw9NK25X1Wt2OUvOwY3,2589741,['neo mellow'],Jack Johnson,79
spotify:artist:7okwEbXzyT2VffBmyQBWLz,4661749,"['latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol', 'tropical']",Maná,79
spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,3459961,"['dance pop', 'pop']",Madonna,79
spotify:artist:1mX1TWKpNxDSAH16LgDfiR,3105066,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",Jesse & Joy,78
spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,1698311,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Ludacris,78
spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,2125412,"['album rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",Billy Joel,78
spotify:artist:59jlthNnbmim5l9tmNA7se,6767572,['sertanejo universitario'],Maiara & Maraisa,78
spotify:artist:6deZN1bslXzeGvOLaLMOIF,3925074,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",Nickelback,78
spotify:artist:6P6GTRTigHBp8ZesNtpCKH,216188,"['reggaeton flow', 'trap latino']",Almighty,78
spotify:artist:163tK9Wjr9P9DmM0AVK7lm,4918671,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",Lorde,78
spotify:artist:3tVQdUvClmAT7URs9V3rsp,303613,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",WizKid,78
spotify:artist:0SCbttzoZTnLFebDYmAWCm,1153051,"['glee club', 'hollywood', 'pop', 'post-teen pop']",Glee Cast,78
spotify:artist:07PdYoE4jVRF6Ut40GgVSP,4756569,"['latin hip hop', 'mexican hip hop']",Cartel De Santa,78
spotify:artist:6s22t5Y3prQHyaHWUN1R1C,991544,"['modern rock', 'pop']",AJR,78
spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb,4308591,"['emo', 'pop punk']",My Chemical Romance,78
spotify:artist:4S9EykWXhStSc15wEx8QFK,2933663,"['canadian pop', 'dance pop']",Céline Dion,78
spotify:artist:2iojnBLj0qIMiKPvVhLnsH,4530816,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",Trey Songz,78
spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,3908029,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Eagles,78
spotify:artist:3hcs9uc56yIGFCSy9leWe7,1230529,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Lil Durk,78
spotify:artist:6Q192DXotxtaysaqNPy5yR,5952212,"['british soul', 'neo soul']",Amy Winehouse,78
spotify:artist:1Oa0bMld0A3u5OTYfMzp5h,717746,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",Nate Dogg,78
spotify:artist:6kACVPfCOnqzgfEF5ryl0x,3532781,"['arkansas country', 'outlaw country', 'traditional country']",Johnny Cash,78
spotify:artist:0BvkDsjIUla7X0k6CSWh1I,4585077,"['contemporary country', 'country', 'country road']",Luke Bryan,78
spotify:artist:6C1ohJrd5VydigQtaGy5Wa,916055,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Joyner Lucas,78
spotify:artist:6LqNN22kT3074XbTVUrhzX,4953846,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",Kesha,78
spotify:artist:2DlGxzQSjYe5N6G9nkYghR,7119335,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",Jennifer Lopez,78
spotify:artist:5aIqB5nVVvmFsvSdExz408,2312111,"['baroque', 'classical', 'early music', 'german baroque']",Johann Sebastian Bach,78
spotify:artist:1qto4hHid1P71emI6Fd8xi,3184873,"['bachata', 'latin', 'latin hip hop', 'latin pop', 'tropical']",Aventura,78
spotify:artist:7iZtZyCzp3LItcw1wtPI3D,5289568,"['hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Rae Sremmurd,78
spotify:artist:1w5Kfo2jwwIPruYS2UWh56,5113052,"['alternative rock', 'grunge', 'permanent wave', 'post-grunge', 'rock']",Pearl Jam,78
spotify:artist:5JMLG56F1X5mFmWNmS0iAp,199517,"['dance pop', 'electropop', 'indie poptimism', 'pop']",Chelsea Cutler,78
spotify:artist:6AUl0ykLLpvTktob97x9hO,1510532,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Tee Grizzley,78
spotify:artist:74XFHRwlV6OrjEM0A2NCMF,4725940,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",Paramore,78
spotify:artist:7slfeZO9LsJbWgpkIoXBUJ,4963718,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop', 'tropical']",Ricky Martin,78
spotify:artist:39yVoqm6sYFvvqF1RciUVf,1144298,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",Carlos Rivera,78
spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7,407615,"['hip hop', 'pop rap', 'rap', 'underground hip hop']",JID,78
spotify:artist:3TOqt5oJwL9BE2NG9MEwDa,3384865,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",Disturbed,78
spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ,2451053,"['chamber pop', 'eau claire indie', 'folk-pop', 'indie folk', 'melancholia', 'slow core', 'stomp and holler']",Bon Iver,78
spotify:artist:6nxWCVXbOlEVRexSbLsTer,1855023,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'pop']",Flume,78
spotify:artist:4lxfqrEsLX6N1N4OCSkILp,2312010,"['mellow gold', 'soft rock']",Phil Collins,78
spotify:artist:1moxjboGR7GNWYIMWsRjgG,4863020,"['art pop', 'baroque pop', 'chamber pop', 'folk-pop', 'pop', 'uk alternative pop']",Florence + The Machine,78
spotify:artist:3BmGtnKgCSGYIUhmivXKWX,5667493,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",Kelly Clarkson,78
spotify:artist:0xOeVMOz2fVg5BJY3N6akT,940022,"['hip hop', 'pop', 'pop rap', 'rap']",Jaden,78
